"dataset","timestamp","allowed_miss","injected_miss","algorithm","imputable_data_cnt","correct_imputation_cnt","correct_imputation_ratio","injected_het_cnt","injected_het_hits","injected_min_homo_cnt","injected_min_homo_hits","injected_maj_homo_cnt","injected_maj_homo_hits","injected_min_all_cnt","injected_min_all_hits","injected_maj_all_cnt","injected_maj_all_hits","runtime_user_self","runtime_system_self","runtime_elapsed","runtime_user_child","runtime_system_child"
"rice_chrom_11",2015-05-22 09:31:32,"0.2","0.05","SVD",41280,40031,0.969743217054264,0,0,4661,3855,36619,36176,9322,7710,73238,72352,330.643,0.172,331.066,0,0
"rice_chrom_11",2015-05-22 09:31:38,"0.2","0.1","SVD",82756,80288,0.97017738895065,0,0,9272,7686,73484,72602,18544,15372,146968,145204,374.188,0.002,374.374,0,0
"rice_chrom_11",2015-05-22 09:31:49,"0.2","0.2","SVD",165992,160926,0.969480456889489,0,0,18515,15307,147477,145619,37030,30614,294954,291238,344.929,0.00600000000000001,345.256,0,0
"rice_chrom_11",2015-05-22 09:32:17,"0.4","0.01","SVD",15811,15364,0.971728543419139,0,0,1796,1514,14015,13850,3592,3028,28030,27700,1790.054,0.037,1790.791,0,0
"rice_chrom_11",2015-05-22 09:32:10,"0.4","0.05","SVD",79358,77011,0.970425161924444,0,0,9127,7603,70231,69408,18254,15206,140462,138816,797.444,0.016,797.936,0,0
"rice_chrom_11",2015-05-22 09:32:25,"0.4","0.1","SVD",157909,153338,0.971052948217011,0,0,18276,15277,139633,138061,36552,30554,279266,276122,763.406,0.004,763.666,0,0
"rice_chrom_11",2015-05-22 09:32:54,"0.4","0.2","SVD",317472,308077,0.970406839028324,0,0,36738,30686,280734,277391,73476,61372,561468,554782,744.043,0.194,744.601,0,0
"rice_chrom_11",2015-05-22 09:34:10,"0.7","0.01","SVD",26101,25255,0.967587448756753,0,0,3156,2600,22945,22655,6312,5200,45890,45310,3707.874,0.133,3709.2,0,0
"rice_chrom_11",2015-05-22 09:34:22,"0.7","0.05","SVD",131375,127202,0.968235965746908,0,0,16256,13584,115119,113618,32512,27168,230238,227236,4107.663,0.237,4109.066,0,0
"rice_chrom_11",2015-05-22 09:35:26,"0.7","0.1","SVD",262081,253878,0.968700516252609,0,0,32096,26913,229985,226965,64192,53826,459970,453930,1699.201,0.0810000000000001,1699.913,0,0
"rice_chrom_11",2015-05-22 09:36:08,"0.7","0.2","SVD",525442,508785,0.968299070116207,0,0,64500,54080,460942,454705,129000,108160,921884,909410,1863.197,0.027,1863.977,0,0
"rice_chrom_12",2015-05-19 17:45:18,"0.1","0.01","beagle unphased (shuffle)",3629,3551,0.978506475613117,0,0,337,297,3292,3254,674,594,6584,6508,0.000999999999999446,0.005,336.211,292.177,44.033
"rice_chrom_12",2015-06-11 11:36:06,"0.1","0.01","beagle unphased",3628,3612,0.995589856670342,0,0,373,362,3255,3250,746,724,6510,6500,0.00100000000000122,0.00600000000000001,194.597,227.563,13.321
"rice_chrom_12",2015-06-11 12:07:05,"0.1","0.01","beagle unphased",3591,3554,0.989696463380674,0,0,344,326,3247,3228,688,652,6494,6456,0,0.004,188.545,225.405,14.809
"rice_chrom_12",2015-06-11 15:26:32,"0.1","0.01","beagle unphased",3589,3575,0.996099191975481,0,0,350,344,3239,3231,700,688,6478,6462,0,0.005,158.067,196.905,13.019
"rice_chrom_12",2015-05-19 17:45:18,"0.1","0.05","beagle unphased (shuffle)",18038,17586,0.974941789555383,0,0,1805,1534,16233,16052,3610,3068,32466,32104,0.00200000000000067,0.005,304.06,254.424,39.123
"rice_chrom_12",2015-06-11 11:36:36,"0.1","0.05","beagle unphased",18251,18165,0.995287929428525,0,0,1802,1760,16449,16405,3604,3520,32898,32810,0.00100000000000122,0.00700000000000001,205.248,241.791,18.854
"rice_chrom_12",2015-06-11 12:33:25,"0.1","0.05","beagle unphased",18239,18156,0.99544931191403,0,0,1738,1695,16501,16461,3476,3390,33002,32922,0,0.005,161.728,193.742,14.349
"rice_chrom_12",2015-06-11 15:26:32,"0.1","0.05","beagle unphased",18139,18048,0.994983185401621,0,0,1764,1715,16375,16333,3528,3430,32750,32666,0,0.00599999999999998,154.553,187.203,14.304
"rice_chrom_12",2015-05-19 17:45:18,"0.1","0.1","beagle unphased (shuffle)",36387,35477,0.974991068238657,0,0,3552,3007,32835,32470,7104,6014,65670,64940,0.000999999999999446,0.00600000000000001,322.227,289.018,104.509
"rice_chrom_12",2015-06-11 11:37:07,"0.1","0.1","beagle unphased",36407,36230,0.995138297580136,0,0,3637,3546,32770,32684,7274,7092,65540,65368,0.000999999999999446,0.00800000000000001,216.092,256.632,16.396
"rice_chrom_12",2015-06-11 12:33:25,"0.1","0.1","beagle unphased",36354,36192,0.995543819112065,0,0,3548,3457,32806,32735,7096,6914,65612,65470,0,0.005,167.776,204.098,14.521
"rice_chrom_12",2015-06-11 15:26:32,"0.1","0.1","beagle unphased",36299,36131,0.995371773327089,0,0,3519,3431,32780,32700,7038,6862,65560,65400,0.000999999999999446,0.00600000000000001,184.853,213.533,15.235
"rice_chrom_12",2015-05-19 17:45:18,"0.1","0.2","beagle unphased (shuffle)",72791,70748,0.971933343407839,0,0,7283,6081,65508,64667,14566,12162,131016,129334,0,0.00800000000000001,338.087,283.398,46.075
"rice_chrom_12",2015-06-11 12:33:25,"0.1","0.2","beagle unphased",72728,72295,0.994046309536905,0,0,7141,6896,65587,65399,14282,13792,131174,130798,0.000999999999999446,0.005,169.942,201.425,11.45
"rice_chrom_12",2015-06-11 15:26:32,"0.1","0.2","beagle unphased",72860,72475,0.994715893494373,0,0,7228,7030,65632,65445,14456,14060,131264,130890,0,0.00499999999999998,191.17,223.661,13.894
"rice_chrom_12",2015-05-19 17:45:22,"0.2","0.01","beagle unphased (shuffle)",6719,6570,0.977824080964429,0,0,678,589,6041,5981,1356,1178,12082,11962,0.000999999999997669,0.00900000000000001,710.029,561.984,59.303
"rice_chrom_12",2015-06-11 12:15:58,"0.2","0.01","beagle unphased",6759,6740,0.997188933274153,0,0,663,655,6096,6085,1326,1310,12192,12170,0,0.005,317.222,356.022,16.898
"rice_chrom_12",2015-06-11 12:33:29,"0.2","0.01","beagle unphased",6855,6840,0.99781181619256,0,0,654,642,6201,6198,1308,1284,12402,12396,0,0.005,296.311,336.536,15.351
"rice_chrom_12",2015-06-11 15:26:38,"0.2","0.01","beagle unphased",6717,6702,0.997766860205449,0,0,650,641,6067,6061,1300,1282,12134,12122,0.00100000000000122,0.005,315.748,348.637,17.881
"rice_chrom_12",2015-05-19 17:45:22,"0.2","0.05","beagle unphased (shuffle)",33997,33149,0.975056622643174,0,0,3319,2812,30678,30337,6638,5624,61356,60674,0,0.00900000000000001,771.897,622.728,399.32
"rice_chrom_12",2015-06-11 12:15:56,"0.2","0.05","beagle unphased",34096,34005,0.997331065227593,0,0,3409,3365,30687,30640,6818,6730,61374,61280,0,0.004,362.364,415.829,17.107
"rice_chrom_12",2015-06-11 12:33:29,"0.2","0.05","beagle unphased",34057,33957,0.99706374607276,0,0,3326,3258,30731,30699,6652,6516,61462,61398,0.00100000000000122,0.00600000000000001,316.913,365.643,16.051
"rice_chrom_12",2015-05-19 17:45:22,"0.2","0.1","beagle unphased (shuffle)",67922,66071,0.972748152292335,0,0,6706,5601,61216,60470,13412,11202,122432,120940,0,0.00700000000000001,742.152,561.128,85.255
"rice_chrom_12",2015-06-11 12:15:55,"0.2","0.1","beagle unphased",68409,68184,0.996710959084331,0,0,6720,6599,61689,61585,13440,13198,123378,123170,0.00100000000000122,0.005,389.592,437.488,17.051
"rice_chrom_12",2015-06-11 12:33:30,"0.2","0.1","beagle unphased",67915,67703,0.996878451004933,0,0,6641,6528,61274,61175,13282,13056,122548,122350,0.00200000000000244,0.005,330.898,376.909,17.011
"rice_chrom_12",2015-06-11 15:26:37,"0.2","0.1","beagle unphased",68116,67879,0.996520641259029,0,0,6726,6587,61390,61292,13452,13174,122780,122584,0,0.00800000000000001,331.702,367.192,15.409
"rice_chrom_12",2015-05-19 17:45:23,"0.2","0.2","beagle unphased (shuffle)",136814,132784,0.970543950180537,0,0,13263,10814,123551,121970,26526,21628,247102,243940,0,0.00600000000000001,774.111,555.03,190.336
"rice_chrom_12",2015-06-11 12:15:57,"0.2","0.2","beagle unphased",136461,135953,0.996277324656862,0,0,13468,13191,122993,122762,26936,26382,245986,245524,0.00100000000000122,0.00800000000000001,413.979,455.428,17.157
"rice_chrom_12",2015-06-11 12:33:29,"0.2","0.2","beagle unphased",135914,135361,0.995931250643789,0,0,13472,13158,122442,122203,26944,26316,244884,244406,0.000999999999997669,0.004,384.073,429.233,16.947
"rice_chrom_12",2015-06-11 15:26:36,"0.2","0.2","beagle unphased",136110,135523,0.995687311733157,0,0,13491,13191,122619,122332,26982,26382,245238,244664,0,0.005,375.172,415.883,19.174
"rice_chrom_12",2015-05-19 17:45:36,"0.4","0.01","beagle unphased (shuffle)",12300,11946,0.971219512195122,0,0,1237,1029,11063,10917,2474,2058,22126,21834,0,0.01,1572.044,1173.107,184.659
"rice_chrom_12",2015-06-11 12:16:11,"0.4","0.01","beagle unphased",12116,12079,0.99694618686035,0,0,1218,1203,10898,10876,2436,2406,21796,21752,0,0.00700000000000001,781.542,826.815,25.399
"rice_chrom_12",2015-06-11 12:33:39,"0.4","0.01","beagle unphased",11928,11901,0.997736418511066,0,0,1299,1289,10629,10612,2598,2578,21258,21224,0,0.00699999999999995,682.377,733.781,25.697
"rice_chrom_12",2015-06-11 15:26:49,"0.4","0.01","beagle unphased",12080,12049,0.997433774834437,0,0,1318,1296,10762,10753,2636,2592,21524,21506,0,0.00800000000000001,688.428,746.421,26.199
"rice_chrom_12",2015-05-19 17:45:35,"0.4","0.05","beagle unphased (shuffle)",61308,59418,0.969172049324721,0,0,6552,5378,54756,54040,13104,10756,109512,108080,0,0.00899999999999995,1498.367,1155.202,78.845
"rice_chrom_12",2015-06-11 12:16:09,"0.4","0.05","beagle unphased",60865,60694,0.997190503573482,0,0,6446,6349,54419,54345,12892,12698,108838,108690,0.000999999999997669,0.00600000000000001,811.75,856.682,29.095
"rice_chrom_12",2015-06-11 12:33:40,"0.4","0.05","beagle unphased",60830,60690,0.997698504027618,0,0,6390,6320,54440,54370,12780,12640,108880,108740,0,0.00800000000000001,691.829,739.399,24.868
"rice_chrom_12",2015-06-11 15:26:48,"0.4","0.05","beagle unphased",60841,60663,0.997074341315889,0,0,6335,6229,54506,54434,12670,12458,109012,108868,0.000999999999997669,0.00900000000000001,704.923,746.818,24.039
"rice_chrom_12",2015-05-19 17:45:35,"0.4","0.1","beagle unphased (shuffle)",122253,118452,0.968908738435867,0,0,12970,10563,109283,107889,25940,21126,218566,215778,0,0.012,1573.844,1149.234,172.655
"rice_chrom_12",2015-06-11 12:16:08,"0.4","0.1","beagle unphased",122476,122094,0.996881021587903,0,0,12743,12532,109733,109562,25486,25064,219466,219124,0,0.00800000000000001,832.126,883.89,24.829
"rice_chrom_12",2015-06-11 12:33:43,"0.4","0.1","beagle unphased",122665,122263,0.996722781559532,0,0,12835,12592,109830,109671,25670,25184,219660,219343,0.000999999999997669,0.00700000000000001,772.926,820.735,24.38
"rice_chrom_12",2015-06-11 15:26:48,"0.4","0.1","beagle unphased",122301,121937,0.997023736518916,0,0,12766,12578,109535,109359,25532,25156,219070,218718,0,0.00800000000000001,732.942,780.089,23.877
"rice_chrom_12",2015-05-19 17:45:33,"0.4","0.2","beagle unphased (shuffle)",244360,235669,0.964433622524145,0,0,25827,20130,218533,215539,51654,40261,437066,431079,0.000999999999997669,0.00900000000000001,1537.91,1138.369,66.775
"rice_chrom_12",2015-06-11 12:16:11,"0.4","0.2","beagle unphased",245333,244408,0.996229614442411,0,0,25902,25376,219431,219032,51804,50752,438862,438064,0,0.00700000000000001,866.62,909.296,25.126
"rice_chrom_12",2015-06-11 12:33:38,"0.4","0.2","beagle unphased",245254,244238,0.9958573560472,0,0,25927,25340,219327,218898,51854,50680,438654,437796,0,0.00799999999999995,778.798,821.749,24.053
"rice_chrom_12",2015-06-11 15:26:51,"0.4","0.2","beagle unphased",244664,243755,0.996284700650688,0,0,25869,25327,218795,218428,51738,50654,437590,436856,0,0.00900000000000001,742.993,788.548,23.556
"rice_chrom_12",2015-05-19 17:46:03,"0.7","0.01","beagle unphased (shuffle)",19015,18294,0.962082566394951,0,0,2181,1705,16834,16589,4362,3410,33668,33178,0.00100000000000477,0.021,3410.762,2650.527,436.402
"rice_chrom_12",2015-06-11 12:16:39,"0.7","0.01","beagle unphased",18884,18822,0.99671679728871,0,0,2284,2246,16600,16576,4568,4492,33200,33152,0.000999999999990564,0.011,1634.095,1672.33,39.434
"rice_chrom_12",2015-06-11 12:34:07,"0.7","0.01","beagle unphased",18912,18837,0.996034263959391,0,0,2223,2178,16689,16659,4446,4356,33378,33318,0.000999999999990564,0.011,1564.518,1595.415,41.297
"rice_chrom_12",2015-06-11 15:27:08,"0.7","0.01","beagle unphased",19063,18997,0.996537795729948,0,0,2180,2137,16883,16860,4360,4274,33766,33720,0,0.012,1516.482,1542.441,42.759
"rice_chrom_12",2015-05-19 17:46:13,"0.7","0.05","beagle unphased (shuffle)",94867,90942,0.958626287328576,0,0,10859,8200,84008,82742,21718,16400,168016,165484,0.00100000000000477,0.028,3121.609,2375.724,107.513
"rice_chrom_12",2015-06-11 12:34:08,"0.7","0.05","beagle unphased",95910,95589,0.996653112292774,0,0,11108,10903,84802,84686,22216,21807,169604,169372,0.00100000000000477,0.012,1524.209,1564.684,42.47
"rice_chrom_12",2015-05-19 17:46:17,"0.7","0.1","beagle unphased (shuffle)",190891,182363,0.955325290348943,0,0,22049,16263,168842,166100,44098,32526,337684,332200,0.000999999999990564,0.0179999999999998,3379.424,2499.572,275.591
"rice_chrom_12",2015-06-11 12:16:33,"0.7","0.1","beagle unphased",190360,189486,0.995408699306577,0,0,22168,21608,168192,167878,44336,43216,336384,335756,0.00100000000000477,0.00900000000000001,1718.244,1742.37,42.471
"rice_chrom_12",2015-06-11 12:34:15,"0.7","0.1","beagle unphased",191246,190379,0.995466571849869,0,0,22256,21710,168990,168669,44512,43420,337980,337338,0.00199999999999534,0.00900000000000001,1611.701,1621.264,39.337
"rice_chrom_12",2015-05-19 17:46:04,"0.7","0.2","beagle unphased (shuffle)",382698,363571,0.95002064290903,0,0,44293,30682,338405,332889,88586,61368,676810,665778,0,0.017,3293.287,2524.758,481.739
"rice_chrom_12",2015-06-11 12:16:32,"0.7","0.2","beagle unphased",382695,380229,0.993556226237604,0,0,44230,42618,338465,337611,88460,85236,676930,675222,0,0.00900000000000001,1779.703,1800.596,41.132
"rice_chrom_12",2015-06-11 12:34:10,"0.7","0.2","beagle unphased",382574,379980,0.993219612414853,0,0,44065,42348,338509,337632,88130,84696,677018,675264,0,0.00900000000000001,1616.318,1636.608,40.061
"rice_chrom_12",2015-06-11 15:27:16,"0.7","0.2","beagle unphased",383796,381353,0.993634639235427,0,0,44533,42856,339263,338497,89066,85712,678526,676994,0,0.01,1610.863,1640.353,40.923
"rice_chrom_12",2015-05-13 13:43:22,"0.1","0.01","MNI",3586,3261,0.909369771332961,0,0,325,0,3261,3261,650,0,6522,6522,0.228,0.003,0.231999999999999,0,0
"rice_chrom_12",2015-05-13 13:43:54,"0.1","0.01","MNI",3598,3263,0.906892718176765,0,0,335,0,3263,3263,670,0,6526,6526,0.263999999999999,0,0.263999999999999,0,0
"rice_chrom_12",2015-05-13 13:44:16,"0.1","0.01","MNI",3556,3177,0.893419572553431,0,0,379,0,3177,3177,758,0,6354,6354,0.272,0,0.273,0,0
"rice_chrom_12",2015-05-13 13:43:23,"0.1","0.05","MNI",17963,16251,0.904692980014474,0,0,1712,0,16251,16251,3424,0,32502,32502,0.245000000000001,0,0.245999999999999,0,0
"rice_chrom_12",2015-05-13 13:43:54,"0.1","0.05","MNI",18175,16362,0.900247592847318,0,0,1806,6,16369,16356,3612,12,32738,32712,0.265000000000001,0,0.265000000000001,0,0
"rice_chrom_12",2015-05-13 13:44:17,"0.1","0.05","MNI",18386,16529,0.898999238551071,0,0,1857,0,16529,16529,3714,0,33058,33058,0.254999999999999,0,0.255000000000001,0,0
"rice_chrom_12",2015-05-13 13:43:23,"0.1","0.1","MNI",36389,32751,0.900024732748908,0,0,3630,17,32759,32734,7260,34,65518,65468,0.239000000000001,0,0.239000000000001,0,0
"rice_chrom_12",2015-05-13 13:43:53,"0.1","0.1","MNI",36027,32578,0.904266244760874,0,0,3449,0,32578,32578,6898,0,65156,65156,0.282,0,0.282,0,0
"rice_chrom_12",2015-05-13 13:44:17,"0.1","0.1","MNI",36563,33102,0.905341465415858,0,0,3455,24,33108,33078,6910,48,66216,66156,0.300000000000001,0.004,0.303999999999998,0,0
"rice_chrom_12",2015-05-13 13:43:23,"0.1","0.2","MNI",72523,65263,0.899893826785985,0,0,7243,36,65280,65227,14486,72,130560,130454,0.234999999999999,0,0.234999999999999,0,0
"rice_chrom_12",2015-05-13 13:43:27,"0.2","0.01","MNI",6830,6146,0.899853587115666,0,0,684,0,6146,6146,1368,0,12292,12292,0.497,0,0.497,0,0
"rice_chrom_12",2015-05-13 13:43:59,"0.2","0.01","MNI",6783,6101,0.899454518649565,0,0,678,0,6105,6101,1356,0,12210,12202,0.532999999999999,0,0.533000000000001,0,0
"rice_chrom_12",2015-05-13 13:44:22,"0.2","0.01","MNI",6844,6210,0.907364114552893,0,0,634,0,6210,6210,1268,0,12420,12420,0.5,0,0.500999999999999,0,0
"rice_chrom_12",2015-05-13 13:43:28,"0.2","0.05","MNI",34195,30752,0.899312765024126,0,0,3438,5,30757,30747,6876,10,61514,61494,0.548,0.001,0.548,0,0
"rice_chrom_12",2015-05-13 13:44:22,"0.2","0.05","MNI",34120,30731,0.90067409144197,0,0,3384,12,30736,30719,6768,24,61472,61438,0.485999999999999,0.00600000000000001,0.491999999999999,0,0
"rice_chrom_12",2015-05-13 13:43:29,"0.2","0.1","MNI",67731,60943,0.899780012106716,0,0,6757,50,60974,60893,13514,100,121948,121786,0.553000000000001,0,0.552000000000001,0,0
"rice_chrom_12",2015-05-13 13:43:59,"0.2","0.1","MNI",68011,61325,0.901692373292556,0,0,6668,27,61343,61298,13336,54,122686,122596,0.5,0,0.500999999999999,0,0
"rice_chrom_12",2015-05-13 13:44:23,"0.2","0.1","MNI",68224,61447,0.900665454971857,0,0,6772,11,61452,61436,13544,22,122904,122872,0.486000000000001,0.001,0.486999999999998,0,0
"rice_chrom_12",2015-05-13 13:43:57,"0.2","0.2","MNI",136588,123148,0.901601897677688,0,0,13378,167,123210,122981,26756,334,246420,245962,0.514000000000001,0.004,0.519,0,0
"rice_chrom_12",2015-05-13 13:43:41,"0.4","0.01","MNI",12055,10772,0.893571132310245,0,0,1281,0,10774,10772,2562,0,21548,21544,1.135,0,1.135,0,0
"rice_chrom_12",2015-05-13 13:44:33,"0.4","0.01","MNI",12251,10921,0.891437433678883,0,0,1330,3,10921,10918,2660,6,21842,21836,0.992000000000001,0,0.994,0,0
"rice_chrom_12",2015-05-13 13:44:11,"0.4","0.05","MNI",61717,55220,0.894729167004229,0,0,6488,20,55229,55200,12976,40,110458,110400,1.045,0,1.045,0,0
"rice_chrom_12",2015-05-13 13:43:45,"0.4","0.1","MNI",122965,109868,0.89349001748465,0,0,13085,29,109880,109839,26170,58,219760,219678,1.037,0,1.037,0,0
"rice_chrom_12",2015-05-13 13:44:31,"0.4","0.1","MNI",122619,109843,0.895807338177607,0,0,12745,45,109874,109798,25490,90,219748,219596,1.18,0,1.179,0,0
"rice_chrom_12",2015-05-13 13:44:06,"0.4","0.2","MNI",244424,218675,0.894654371092855,0,0,25658,198,218766,218477,51316,396,437532,436954,1.153,0,1.153,0,0
"rice_chrom_12",2015-06-11 20:02:29,"0.7","0.01","MNI",19032,16827,0.884142496847415,0,0,2198,9,16834,16818,4396,18,33668,33636,2.14299999999999,0.00600000000000001,2.149,0,0
"rice_chrom_12",2015-06-11 20:02:41,"0.7","0.05","MNI",95667,84557,0.883868000459929,0,0,11056,72,84611,84485,22112,144,169222,168970,2.101,0.00800000000000001,2.11,0,0
"rice_chrom_12",2015-05-13 13:44:05,"0.7","0.1","MNI",190380,168124,0.883096963966803,0,0,22164,156,168216,167968,44328,312,336432,335936,2.241,0,2.24100000000001,0,0
"rice_chrom_12",2015-05-13 13:44:07,"0.7","0.1","MNI",190380,168124,0.883096963966803,0,0,22164,156,168216,167968,44328,312,336432,335936,1.883,0,1.883,0,0
"rice_chrom_12",2015-05-13 13:45:01,"0.7","0.2","MNI",382802,338326,0.883814609119075,0,0,44234,560,338568,337766,88468,1120,677136,675532,2.261,0,2.262,0,0
"rice_chrom_12",2015-05-22 10:06:07,"0.1","0.01","RFI_pvariables",3554,3517,0.989589195272932,0,0,347,321,3207,3196,694,642,6414,6392,50.307,62.533,594.803,3241.495,650.751
"rice_chrom_12",2015-05-22 10:16:21,"0.1","0.05","RFI_pvariables",18135,17949,0.98974358974359,0,0,1702,1582,16433,16367,3404,3164,32866,32734,59.101,78.727,666.328,3450.432,754.035
"rice_chrom_12",2015-05-22 10:17:05,"0.1","0.1","RFI_pvariables",36900,36453,0.987886178861789,0,0,3544,3258,33356,33195,7088,6516,66712,66390,45.571,68.341,467.048,2512.689,609.378
"rice_chrom_12",2015-05-22 10:25:10,"0.1","0.2","RFI_pvariables",72664,71691,0.986609600352306,0,0,7220,6560,65444,65131,14440,13120,130888,130262,62.546,93.717,585.051,3105.446,671.014
"rice_chrom_12",2015-05-22 10:27:50,"0.2","0.01","RFI_pvariables",6826,6766,0.991210079109288,0,0,691,650,6135,6116,1382,1300,12270,12232,70.925,127.778,1217.177,7657.949,1397.629
"rice_chrom_12",2015-05-22 10:32:04,"0.2","0.05","RFI_pvariables",34356,34063,0.991471649784608,0,0,3410,3210,30946,30853,6820,6420,61892,61706,82.234,154.849,1381.103,8835.155,1531.366
"rice_chrom_12",2015-05-22 10:35:16,"0.2","0.1","RFI_pvariables",68378,67654,0.989411799116675,0,0,6778,6309,61600,61345,13556,12618,123200,122690,94.797,180.808,1483.523,9567.058,1511.172
"rice_chrom_12",2015-05-22 10:48:27,"0.2","0.2","RFI_pvariables",136420,134840,0.988418120510189,0,0,13330,12328,123090,122512,26660,24656,246180,245024,53.932,94.898,738.14,4858.179,772.31
"rice_chrom_12",2015-05-22 10:52:55,"0.4","0.01","RFI_pvariables",12147,12051,0.992096814028155,0,0,1207,1151,10940,10900,2414,2302,21880,21800,172.213,459.203,4025.299,28860.136,3284.897
"rice_chrom_12",2015-05-22 10:55:36,"0.4","0.05","RFI_pvariables",61210,60638,0.990655121712139,0,0,6382,6016,54828,54622,12764,12032,109656,109244,169.525,454.021,3899.295,27769.826,3445.479
"rice_chrom_12",2015-05-22 11:00:32,"0.4","0.1","RFI_pvariables",122007,120814,0.990221872515511,0,0,12890,12124,109117,108690,25780,24248,218234,217380,172.917,443.948,3665.253,26127.612,3060.252
